fid,id,inscricoes,latitude,longitude,elevacao,setor_abastecimento
"11483","29429","7691793",-3.7013959645552,-38.5752460012743,16.0175762176514,"5"
"11484","29453","8044082",-3.77638783036518,-38.5933440939309,20,"11"
"11485","29454","10751394",-3.77561269257944,-38.5908777081419,16,"11"
"11486","29455","8697779",-3.77951719552862,-38.5894379126906,25.7649555206299,"11"
"11487","29456","3688372",-3.77268406232669,-38.5943127755251,10,"11"
"11488","29457","3672000",-3.77348621154249,-38.5934361795458,15.0812683105469,"11"
"11489","29458","2446146",-3.77561489303101,-38.5923700212607,22.4545726776123,"11"
"11490","29459","1951580",-3.77414723102076,-38.6051094586597,12.4900169372559,"4"
"11491","29460","10733736",-3.77436709315818,-38.6016865186646,23,"4"
"11492","29461","1957414",-3.77286246570691,-38.6002534642692,21.4077205657959,"4"
"11493","29462","3075982",-3.77611388612433,-38.6205309649197,22.1223106384277,"4"
"11494","29463","1960407",-3.77039307095473,-38.5987400051652,15.2665119171143,"4"
"11495","29464","168017",-3.75981869084326,-38.5065624025962,7,"17"
"11496","29465","174351",-3.75833244536313,-38.5074746967805,10,"17"
"11497","29466","10624988",-3.75814484228159,-38.5097793572329,17.6378612518311,"17"
"11498","29467","176435",-3.75700915198885,-38.5060137012298,10,"17"
"11499","29468","175676",-3.75696832020201,-38.5059943269675,10.067403793335,"17"
"11500","29470","4985109",-3.79897102745111,-38.5011299703722,14.0669212341309,"10"
"11501","29471","10629718",-3.77477228400502,-38.4945920912087,13,"10"
"11502","29473","4194535",-3.77162796105938,-38.444472477268,8.72938919067383,"18"
"11503","29474","10773819",-3.77675743091277,-38.5129569752934,4.77016067504883,"6"
"11504","29475","6905331",-3.77476098570052,-38.5127917122289,3.86097550392151,"6"
"11505","29476","10767568",-3.77482339826794,-38.51202780831,3.31961274147034,"6"
"11506","29477","10526820",-3.77344039139807,-38.5133190686053,3.80965971946716,"6"
"11507","29478","2816229",-3.77061327982806,-38.5152988631295,8.50542163848877,"6"
"11508","29479","7065582",-3.76983011700204,-38.511596592799,3,"6"
"11509","29480","3052060",-3.76593286690044,-38.5159053725685,16.843677520752,"6"
"11510","29482","75663",-3.7477331372834,-38.5144372163185,31.4020156860352,"17"
"11511","29484","3114457",-3.7678376173871,-38.5151436427978,14.7175807952881,"6"
"11512","29495","2458780",-3.81993137093216,-38.6064338671166,26.31178855896,"15"
"11513","29496","4037960",-3.81895808780835,-38.6060659491359,25.9050769805908,"15"
"11514","29497","7536836",-3.8239292479176,-38.5864793411714,39.9282188415527,"15"
"11515","29498","7702647",-3.80652937405521,-38.5914588398193,24.443302154541,"15"
"11516","29507","5740509",-3.76764582297076,-38.5291908888084,15.2403678894043,"6"
"11517","29508","4386884",-3.78150283477467,-38.5132660150837,4.53489971160889,"6"
"11518","29509","7077947",-3.7767677952268,-38.5127410812999,4.56451606750488,"6"
"11519","29510","10037853",-3.77450763001967,-38.5123263801526,3.42837977409363,"6"
"11520","29511","3106659",-3.77332559342354,-38.5137105956508,4,"6"
"11521","29512","2875241",-3.76589725202172,-38.5144982577535,18.1919422149658,"6"
"11522","29513","3051218",-3.7655794169385,-38.5124144814534,10,"6"
"11523","29514","2223643",-3.76994321314039,-38.5124836863103,3.47176241874695,"6"
"11524","29515","3135730",-3.76218511042609,-38.5166148683621,4,"6"
"11525","29516","3138526",-3.7635328050516,-38.5111423120696,4,"6"
"11526","29523","5629721",-3.80018649496769,-38.5863763823431,30.4993095397949,"11"
"11527","29524","3344274",-3.79263044754663,-38.5839317934285,22.4530124664307,"11"
"11528","29525","3346285",-3.7926839332812,-38.5838450120428,22.8206005096436,"11"
"11529","29526","3683109",-3.77379834806443,-38.5901325003523,17.7682266235352,"11"
"11530","29527","3687627",-3.77350809560495,-38.5932566046896,15.3735733032227,"11"
"11531","29528","3627080",-3.78061004101667,-38.5916497514741,23.7164402008057,"11"
"11532","29529","6784313",-3.81516115333845,-38.5966118960985,28.3619403839111,"15"
"11533","29538","7762542",-3.85047344130151,-38.4750484222895,14.642560005188,"3"
"11534","29539","4887859",-3.83727717156233,-38.5240218022291,16.318941116333,"3"
"11535","29540","8714746",-3.82882470527034,-38.5160094201382,12.8418350219727,"3"
"11536","29562","7895011",-3.70391657426582,-38.5714783163688,19.5233116149902,"5"
"11537","29591","6821375",-3.77351453462002,-38.4742334595303,18.8264541625977,"10"
"11538","29592","4196783",-3.77130923579284,-38.468899131893,13.0308408737183,"10"
"11539","29593","4196791",-3.77130923579284,-38.468899131893,13.0308408737183,"10"
"11540","29594","5220629",-3.79170014318386,-38.4751968582818,19,"10"
"11541","29597","7369352",-3.69650482839195,-38.5810646468189,6.65534687042236,"5"
"11542","29598","4572475",-3.6967052939914,-38.5805605580502,6.13364362716675,"5"
"11543","29599","7027133",-3.71696920333666,-38.5852434716891,13.2604484558105,"5"
"11544","29600","8166889",-3.71655411253586,-38.5840146756444,12.1952152252197,"5"
"11545","29601","1537539",-3.71908426099044,-38.5808418933872,19.4069061279297,"5"
"11546","29604","10713123",-3.71148495017232,-38.5852209630977,15.3132419586182,"5"
"11547","29605","1568604",-3.71609071081873,-38.5701088211476,21.8878765106201,"5"
"11548","29606","1396498",-3.7250618185015,-38.570172790183,19,"5"
"11549","29607","5667127",-3.73357248389524,-38.5727899575851,10.8061571121216,"5"
"11550","29618","2430258",-3.82018489991694,-38.6060402113042,26,"15"
"11551","29630","8941386",-3.77059618514567,-38.598004243223,12.4725503921509,"4"
"11552","29631","2153564",-3.76613120766796,-38.6124391849278,10.0443601608276,"4"
"11553","29632","1784250",-3.7685563792208,-38.6137529336842,9.88096237182617,"4"
"11554","29633","1962817",-3.76974472111755,-38.5999227376904,19.4796028137207,"4"
"11555","29634","1964984",-3.76999359686314,-38.6029837787087,25.3520240783691,"4"
"11556","29635","1863274",-3.77226603694601,-38.6067452037974,12,"4"
"11557","29636","3659623",-3.77639888935668,-38.585951357211,23.9959583282471,"11"
"11558","29637","804789",-3.77914635705999,-38.5806174720897,30.7824096679688,"11"
"11559","29638","805106",-3.77657171390547,-38.5819863879381,32.2794952392578,"11"
"11560","29639","5695384",-3.78428720293912,-38.584607448831,32,"11"
"11561","29640","3623815",-3.77557651356565,-38.5907094880659,15.655873298645,"11"
"11562","29641","10241850",-3.78520383043647,-38.5859560601004,28.937032699585,"11"
